TERM1	INTERACTION	TERM2	KAPPA_SIMILARITY
GO:0048870	kappa	GO:0042330	0.34
GO:0048870	kappa	GO:0002682	0.16
GO:0048870	kappa	GO:0005509	-0.034
GO:0048870	kappa	GO:0003013	0.075
GO:0048870	kappa	GO:0055001	0.053
GO:0048870	kappa	GO:0002009	0.14
GO:0048870	kappa	GO:0016324	0.033
GO:0048870	kappa	GO:0030054	0.092
GO:0048870	kappa	GO:0009581	0.0057
GO:0048870	kappa	GO:0002429	0.1
GO:0048870	kappa	GO:0015026	0.0078
GO:0048870	kappa	GO:2000147	0.39
GO:0048870	kappa	GO:0060326	0.26
GO:0048870	kappa	GO:0005911	0.08
GO:0048870	kappa	GO:0044420	0.021
GO:0048870	kappa	GO:0004888	0.067
GO:0048870	kappa	GO:0003823	-0.0041
GO:0048870	kappa	GO:0019724	0.017
GO:0048870	kappa	GO:0004714	0.034
GO:0048870	kappa	GO:0050866	0.025
GO:0048870	kappa	GO:0050867	0.11
GO:0048870	kappa	GO:0070372	0.09
GO:0048870	kappa	GO:0014066	0.059
GO:0048870	kappa	GO:2000145	0.62
GO:0048870	kappa	GO:0043062	0.083
GO:0048870	kappa	GO:0007631	0.0061
GO:0048870	kappa	GO:0050778	0.087
GO:0048870	kappa	GO:0004950	0.023
GO:0048870	kappa	GO:0038023	0.066
GO:0048870	kappa	GO:0050663	0.038
GO:0048870	kappa	GO:0002253	0.087
GO:0048870	kappa	GO:0051270	0.61
GO:0048870	kappa	GO:0007416	0.01
GO:0048870	kappa	GO:0072376	0.0015
GO:0048870	kappa	GO:0032101	0.14
GO:0048870	kappa	GO:0030334	0.57
GO:0048870	kappa	GO:1901681	0.032
GO:0048870	kappa	GO:0050808	0.019
GO:0048870	kappa	GO:0045202	0.04
GO:0048870	kappa	GO:0030155	0.22
GO:0048870	kappa	GO:0007186	0.061
GO:0048870	kappa	GO:0005201	0.0037
GO:0048870	kappa	GO:0061138	0.079
GO:0048870	kappa	GO:0006955	0.095
GO:0048870	kappa	GO:0007528	0.009
GO:0048870	kappa	GO:0002675	0.015
GO:0048870	kappa	GO:0043616	0.0054
GO:0048870	kappa	GO:0072503	0.054
GO:0048870	kappa	GO:0051674	1
GO:0048870	kappa	GO:0048747	0.037
GO:0048870	kappa	GO:0019838	0.046
GO:0048870	kappa	GO:0040017	0.39
GO:0048870	kappa	GO:0071346	0.014
GO:0048870	kappa	GO:0045216	0.12
GO:0048870	kappa	GO:0051046	0.074
GO:0048870	kappa	GO:0005178	0.066
GO:0048870	kappa	GO:0005887	0.069
GO:0048870	kappa	GO:0005913	0.025
GO:0048870	kappa	GO:0051249	0.085
GO:0048870	kappa	GO:0004871	0.059
GO:0048870	kappa	GO:0060333	0.0024
GO:0048870	kappa	GO:0070160	0.026
GO:0048870	kappa	GO:0016337	0.17
GO:0048870	kappa	GO:0048729	0.14
GO:0048870	kappa	GO:0014068	0.056
GO:0048870	kappa	GO:0002250	0.038
GO:0048870	kappa	GO:0001637	0.023
GO:0048870	kappa	GO:0002768	0.13
GO:0048870	kappa	GO:0030198	0.083
GO:0048870	kappa	GO:0050851	0.071
GO:0048870	kappa	GO:0031032	0.034
GO:0048870	kappa	GO:0031226	0.076
GO:0048870	kappa	GO:0007600	0.017
GO:0048870	kappa	GO:0055074	0.06
GO:0048870	kappa	GO:0001944	0.22
GO:0048870	kappa	GO:0090257	0.032
GO:0048870	kappa	GO:0002764	0.11
GO:0048870	kappa	GO:0001653	0.021
GO:0048870	kappa	GO:0005576	0.044
GO:0048870	kappa	GO:0002455	0.01
GO:0048870	kappa	GO:0051050	0.12
GO:0048870	kappa	GO:0018108	0.14
GO:0048870	kappa	GO:0001655	0.054
GO:0048870	kappa	GO:0050865	0.11
GO:0048870	kappa	GO:0032940	0.078
GO:0048870	kappa	GO:0060090	0.019
GO:0048870	kappa	GO:0040011	0.84
GO:0048870	kappa	GO:0072507	0.056
GO:0048870	kappa	GO:0016323	0.034
GO:0048870	kappa	GO:0005615	0.083
GO:0048870	kappa	GO:0016477	0.95
GO:0048870	kappa	GO:0034329	0.13
GO:0048870	kappa	GO:0071944	0.058
GO:0048870	kappa	GO:0070371	0.11
GO:0048870	kappa	GO:0051480	0.05
GO:0048870	kappa	GO:0004713	0.091
GO:0048870	kappa	GO:0072001	0.054
GO:0048870	kappa	GO:0006959	0.018
GO:0048870	kappa	GO:0004364	-0.0063
GO:0048870	kappa	GO:0005912	0.079
GO:0048870	kappa	GO:0008015	0.076
GO:0048870	kappa	GO:0002757	0.085
GO:0048870	kappa	GO:0051146	0.066
GO:0048870	kappa	GO:0035272	0.021
GO:0048870	kappa	GO:0050803	0.00081
GO:0048870	kappa	GO:0003008	0.084
GO:0048870	kappa	GO:0030674	0.019
GO:0048870	kappa	GO:0004930	0.018
GO:0048870	kappa	GO:0006937	0.03
GO:0048870	kappa	GO:0005923	0.026
GO:0048870	kappa	GO:0043296	0.039
GO:0048870	kappa	GO:0008528	0.021
GO:0048870	kappa	GO:0019199	0.045
GO:0048870	kappa	GO:0060089	0.059
GO:0048870	kappa	GO:0044459	0.12
GO:0048870	kappa	GO:0030595	0.21
GO:0048870	kappa	GO:0034330	0.13
GO:0048870	kappa	GO:0031589	0.19
GO:0048870	kappa	GO:0005578	0.034
GO:0048870	kappa	GO:0002684	0.15
GO:0048870	kappa	GO:0022603	0.22
GO:0048870	kappa	GO:0009986	0.12
GO:0048870	kappa	GO:0042692	0.062
GO:0048870	kappa	GO:0040012	0.62
GO:0048870	kappa	GO:0043410	0.14
GO:0048870	kappa	GO:0070374	0.062
GO:0048870	kappa	GO:0022612	0.045
GO:0006935	kappa	GO:0005516	0.01
GO:0006935	kappa	GO:0006874	0.11
GO:0006935	kappa	GO:0005886	0.054
GO:0006935	kappa	GO:0050776	0.15
GO:0006935	kappa	GO:0031012	0.046
GO:0006935	kappa	GO:0019955	0.053
GO:0006935	kappa	GO:0004867	-0.0018
GO:0006935	kappa	GO:0050900	0.35
GO:0006935	kappa	GO:0004872	0.084
GO:0006935	kappa	GO:0055002	0.056
GO:0006935	kappa	GO:0042330	1
GO:0006935	kappa	GO:0002682	0.17
GO:0006935	kappa	GO:0005509	-0.016
GO:0006935	kappa	GO:0003013	0.063
GO:0006935	kappa	GO:0055001	0.06
GO:0006935	kappa	GO:0002009	0.11
GO:0006935	kappa	GO:0016324	0.03
GO:0006935	kappa	GO:0030054	0.049
GO:0006935	kappa	GO:0009581	0.018
GO:0006935	kappa	GO:0002429	0.14
GO:0006935	kappa	GO:0015026	0.017
GO:0006935	kappa	GO:2000147	0.25
GO:0006935	kappa	GO:0060326	0.42
GO:0006935	kappa	GO:0005911	0.05
GO:0006935	kappa	GO:0044420	0.036
GO:0006935	kappa	GO:0004888	0.087
GO:0006935	kappa	GO:0003823	-0.017
GO:0006935	kappa	GO:0019724	0.011
GO:0006935	kappa	GO:0004714	0.023
GO:0006935	kappa	GO:0050866	0.031
GO:0006935	kappa	GO:0050867	0.098
GO:0006935	kappa	GO:0070372	0.12
GO:0006935	kappa	GO:0014066	0.04
GO:0006935	kappa	GO:2000145	0.26
GO:0006935	kappa	GO:0043062	0.059
GO:0006935	kappa	GO:0007631	0.0075
GO:0006935	kappa	GO:0050778	0.14
GO:0006935	kappa	GO:0004950	0.065
GO:0006935	kappa	GO:0038023	0.083
GO:0006935	kappa	GO:0050663	0.04
GO:0006935	kappa	GO:0002253	0.14
GO:0006935	kappa	GO:0051270	0.26
GO:0006935	kappa	GO:0007416	0.03
GO:0006935	kappa	GO:0072376	0.003
GO:0006935	kappa	GO:0032101	0.2
GO:0006935	kappa	GO:0030334	0.24
GO:0006935	kappa	GO:1901681	0.039
GO:0006935	kappa	GO:0050808	0.043
GO:0006935	kappa	GO:0045202	0.056
GO:0006935	kappa	GO:0030155	0.16
GO:0006935	kappa	GO:0007186	0.085
GO:0006935	kappa	GO:0005201	0.025
GO:0006935	kappa	GO:0061138	0.077
GO:0006935	kappa	GO:0006955	0.13
GO:0006935	kappa	GO:0007528	0.029
GO:0006935	kappa	GO:0002675	0.02
GO:0006935	kappa	GO:0043616	-0.004
GO:0006935	kappa	GO:0072503	0.11
GO:0006935	kappa	GO:0051674	0.34
GO:0006935	kappa	GO:0048747	0.034
GO:0006935	kappa	GO:0019838	0.041
GO:0006935	kappa	GO:0040017	0.26
GO:0006935	kappa	GO:0071346	0.0088
GO:0006935	kappa	GO:0045216	0.12
GO:0006935	kappa	GO:0051046	0.04
GO:0006935	kappa	GO:0005178	0.074
GO:0006935	kappa	GO:0005887	0.061
GO:0006935	kappa	GO:0005913	0.011
GO:0006935	kappa	GO:0051249	0.085
GO:0006935	kappa	GO:0004871	0.065
GO:0006935	kappa	GO:0060333	-0.0059
GO:0006935	kappa	GO:0070160	0.021
GO:0006935	kappa	GO:0016337	0.093
GO:0006935	kappa	GO:0048729	0.11
GO:0006935	kappa	GO:0014068	0.04
GO:0006935	kappa	GO:0002250	0.044
GO:0006935	kappa	GO:0001637	0.065
GO:0006935	kappa	GO:0002768	0.18
GO:0006935	kappa	GO:0030198	0.059
GO:0006935	kappa	GO:0050851	0.085
GO:0006935	kappa	GO:0031032	0.018
GO:0006935	kappa	GO:0031226	0.061
GO:0006935	kappa	GO:0007600	0.041
GO:0006935	kappa	GO:0055074	0.12
GO:0006935	kappa	GO:0001944	0.14
GO:0006935	kappa	GO:0090257	0.02
GO:0006935	kappa	GO:0002764	0.17
GO:0006935	kappa	GO:0001653	0.057
GO:0006935	kappa	GO:0005576	0.058
GO:0006935	kappa	GO:0002455	0.0099
GO:0006935	kappa	GO:0051050	0.11
GO:0006935	kappa	GO:0018108	0.13
GO:0006935	kappa	GO:0001655	0.011
GO:0006935	kappa	GO:0050865	0.095
GO:0006935	kappa	GO:0032940	0.069
GO:0006935	kappa	GO:0060090	0.028
GO:0006935	kappa	GO:0040011	0.58
GO:0006935	kappa	GO:0072507	0.11
GO:0006935	kappa	GO:0016323	0.051
GO:0006935	kappa	GO:0005615	0.097
GO:0006935	kappa	GO:0016477	0.34
GO:0006935	kappa	GO:0034329	0.11
GO:0006935	kappa	GO:0071944	0.054
GO:0006935	kappa	GO:0070371	0.14
GO:0006935	kappa	GO:0051480	0.097
GO:0006935	kappa	GO:0004713	0.065
GO:0006935	kappa	GO:0072001	0.018
GO:0006935	kappa	GO:0006959	0.017
GO:0006935	kappa	GO:0004364	-0.0062
GO:0006935	kappa	GO:0005912	0.081
GO:0006935	kappa	GO:0008015	0.063
GO:0006935	kappa	GO:0002757	0.14
GO:0006935	kappa	GO:0051146	0.079
GO:0006935	kappa	GO:0035272	0.023
GO:0006935	kappa	GO:0050803	0.03
GO:0006935	kappa	GO:0003008	0.1
GO:0006935	kappa	GO:0030674	0.025
GO:0006935	kappa	GO:0004930	0.067
GO:0006935	kappa	GO:0006937	0.026
GO:0006935	kappa	GO:0005923	0.021
GO:0006935	kappa	GO:0043296	0.022
GO:0006935	kappa	GO:0008528	0.057
GO:0006935	kappa	GO:0019199	0.02
GO:0006935	kappa	GO:0060089	0.065
GO:0006935	kappa	GO:0044459	0.11
GO:0006935	kappa	GO:0030595	0.34
GO:0006935	kappa	GO:0034330	0.12
GO:0006935	kappa	GO:0031589	0.14
GO:0006935	kappa	GO:0005578	0.043
GO:0006935	kappa	GO:0002684	0.18
GO:0006935	kappa	GO:0022603	0.14
GO:0006935	kappa	GO:0009986	0.13
GO:0006935	kappa	GO:0042692	0.071
GO:0006935	kappa	GO:0040012	0.27
GO:0006935	kappa	GO:0043410	0.17
GO:0006935	kappa	GO:0070374	0.11
GO:0006935	kappa	GO:0022612	0.035
GO:0005516	kappa	GO:0006874	0.0086
GO:0005516	kappa	GO:0005886	0.0075
GO:0005516	kappa	GO:0050776	-0.01
GO:0005516	kappa	GO:0031012	-0.019
GO:0005516	kappa	GO:0019955	-0.011
GO:0005516	kappa	GO:0004867	-0.0082
GO:0005516	kappa	GO:0050900	0.0033
GO:0005516	kappa	GO:0004872	-0.036
GO:0005516	kappa	GO:0055002	0.0062
GO:0005516	kappa	GO:0042330	0.01
GO:0005516	kappa	GO:0002682	-0.01
GO:0005516	kappa	GO:0005509	0.032
GO:0005516	kappa	GO:0003013	0.014
GO:0005516	kappa	GO:0055001	0.0045
GO:0005516	kappa	GO:0002009	-0.03
GO:0005516	kappa	GO:0016324	-0.02
GO:0005516	kappa	GO:0030054	0.033
GO:0005516	kappa	GO:0009581	-0.017
GO:0005516	kappa	GO:0002429	-0.0025
GO:0005516	kappa	GO:0015026	-0.0056
GO:0005516	kappa	GO:2000147	0.0069
GO:0005516	kappa	GO:0060326	0.0069
GO:0005516	kappa	GO:0005911	0.082
GO:0005516	kappa	GO:0044420	-0.012
GO:0005516	kappa	GO:0004888	-0.03
GO:0005516	kappa	GO:0003823	-0.013
GO:0005516	kappa	GO:0019724	-0.02
GO:0005516	kappa	GO:0004714	-0.0069
GO:0005516	kappa	GO:0050866	-0.02
GO:0005516	kappa	GO:0050867	-0.019
GO:0005516	kappa	GO:0070372	-0.018
GO:0005516	kappa	GO:0014066	-0.014
GO:0005516	kappa	GO:2000145	-0.0027
GO:0005516	kappa	GO:0043062	0.00091
GO:0005516	kappa	GO:0007631	-0.0069
GO:0005516	kappa	GO:0050778	-0.02
GO:0005516	kappa	GO:0004950	-0.0047
GO:0005516	kappa	GO:0038023	-0.033
GO:0005516	kappa	GO:0050663	-0.016
GO:0005516	kappa	GO:0002253	-0.017
GO:0005516	kappa	GO:0051270	-0.0059
GO:0005516	kappa	GO:0007416	0.015
GO:0005516	kappa	GO:0072376	-0.01
GO:0005516	kappa	GO:0032101	-0.014
GO:0005516	kappa	GO:0030334	0.00064
GO:0005516	kappa	GO:1901681	-0.017
GO:0005516	kappa	GO:0050808	0.02
GO:0005516	kappa	GO:0045202	0.038
GO:0005516	kappa	GO:0030155	-0.0082
GO:0005516	kappa	GO:0007186	0.012
GO:0005516	kappa	GO:0005201	-0.0052
GO:0005516	kappa	GO:0061138	-0.022
GO:0005516	kappa	GO:0006955	-0.0091
GO:0005516	kappa	GO:0007528	-0.0082
GO:0005516	kappa	GO:0002675	-0.0038
GO:0005516	kappa	GO:0043616	0.021
GO:0005516	kappa	GO:0072503	0.0066
GO:0005516	kappa	GO:0051674	-5e-05
GO:0005516	kappa	GO:0048747	-0.0027
GO:0005516	kappa	GO:0019838	-0.013
GO:0005516	kappa	GO:0040017	0.0063
GO:0005516	kappa	GO:0071346	0.024
GO:0005516	kappa	GO:0045216	0.0023
GO:0005516	kappa	GO:0051046	0.034
GO:0005516	kappa	GO:0005178	-0.014
GO:0005516	kappa	GO:0005887	-0.017
GO:0005516	kappa	GO:0005913	0.033
GO:0005516	kappa	GO:0051249	-0.015
GO:0005516	kappa	GO:0004871	-0.033
GO:0005516	kappa	GO:0060333	0.014
GO:0005516	kappa	GO:0070160	0.0016
GO:0005516	kappa	GO:0016337	-0.015
GO:0005516	kappa	GO:0048729	-0.032
GO:0005516	kappa	GO:0014068	-0.01
GO:0005516	kappa	GO:0002250	-0.018
GO:0005516	kappa	GO:0001637	-0.0047
GO:0005516	kappa	GO:0002768	0.0078
GO:0005516	kappa	GO:0030198	0.00091
GO:0005516	kappa	GO:0050851	-0.013
GO:0005516	kappa	GO:0031032	0.053
GO:0005516	kappa	GO:0031226	-0.018
GO:0005516	kappa	GO:0007600	0.015
GO:0005516	kappa	GO:0055074	0.0074
GO:0005516	kappa	GO:0001944	-0.0037
GO:0005516	kappa	GO:0090257	0.044
GO:0005516	kappa	GO:0002764	-0.0039
GO:0005516	kappa	GO:0001653	-0.0093
GO:0005516	kappa	GO:0005576	-0.027
GO:0005516	kappa	GO:0002455	-0.01
GO:0005516	kappa	GO:0051050	0.02
GO:0005516	kappa	GO:0018108	-0.012
GO:0005516	kappa	GO:0001655	0.0066
GO:0005516	kappa	GO:0050865	-0.018
GO:0005516	kappa	GO:0032940	0.027
GO:0005516	kappa	GO:0060090	-0.023
GO:0005516	kappa	GO:0040011	0.0037
GO:0005516	kappa	GO:0072507	0.0055
GO:0005516	kappa	GO:0016323	0.011
GO:0005516	kappa	GO:0005615	-0.031
GO:0005516	kappa	GO:0016477	0.0037
GO:0005516	kappa	GO:0034329	0.00063
GO:0005516	kappa	GO:0071944	0.0084
GO:0005516	kappa	GO:0070371	-0.0049
GO:0005516	kappa	GO:0051480	0.022
GO:0005516	kappa	GO:0004713	-0.0093
GO:0005516	kappa	GO:0072001	0.011
GO:0005516	kappa	GO:0006959	-0.018
GO:0005516	kappa	GO:0004364	-0.0056
GO:0005516	kappa	GO:0005912	0.0092
GO:0005516	kappa	GO:0008015	0.015
GO:0005516	kappa	GO:0002757	-0.015
GO:0005516	kappa	GO:0051146	0.014
GO:0005516	kappa	GO:0035272	-0.0065
GO:0005516	kappa	GO:0050803	-0.0074
GO:0005516	kappa	GO:0003008	0.028
GO:0005516	kappa	GO:0030674	-0.022
GO:0005516	kappa	GO:0004930	-0.019
GO:0005516	kappa	GO:0006937	0.018
GO:0005516	kappa	GO:0005923	0.0016
GO:0005516	kappa	GO:0043296	-0.0017
GO:0005516	kappa	GO:0008528	-0.0093
GO:0005516	kappa	GO:0019199	-0.0089
GO:0005516	kappa	GO:0060089	-0.033
GO:0005516	kappa	GO:0044459	0.0086
GO:0005516	kappa	GO:0030595	0.013
GO:0005516	kappa	GO:0034330	-0.0022
GO:0005516	kappa	GO:0031589	-0.013
GO:0005516	kappa	GO:0005578	-0.018
GO:0005516	kappa	GO:0002684	-0.016
GO:0005516	kappa	GO:0022603	-0.017
GO:0005516	kappa	GO:0009986	-0.024
GO:0005516	kappa	GO:0042692	0.0035
GO:0005516	kappa	GO:0040012	-0.004
GO:0005516	kappa	GO:0043410	-0.02
GO:0005516	kappa	GO:0070374	-0.014
GO:0005516	kappa	GO:0022612	-0.016
GO:0006874	kappa	GO:0005886	0.022
GO:0006874	kappa	GO:0050776	0.072
GO:0006874	kappa	GO:0031012	0.0034
GO:0006874	kappa	GO:0019955	0.051
GO:0006874	kappa	GO:0004867	0.008
GO:0006874	kappa	GO:0050900	0.12
GO:0006874	kappa	GO:0004872	0.086
GO:0006874	kappa	GO:0055002	0.056
GO:0006874	kappa	GO:0042330	0.11
GO:0006874	kappa	GO:0002682	0.059
GO:0006874	kappa	GO:0005509	0.05
GO:0006874	kappa	GO:0003013	0.17
GO:0006874	kappa	GO:0055001	0.064
GO:0006874	kappa	GO:0002009	0.033
GO:0006874	kappa	GO:0016324	0.039
GO:0006874	kappa	GO:0030054	0.0068
GO:0006874	kappa	GO:0009581	0.075
GO:0006874	kappa	GO:0002429	0.12
GO:0006874	kappa	GO:0015026	0.029
GO:0006874	kappa	GO:2000147	0.13
GO:0006874	kappa	GO:0060326	0.14
GO:0006874	kappa	GO:0005911	0.024
GO:0006874	kappa	GO:0044420	0.0023
GO:0006874	kappa	GO:0004888	0.098
GO:0006874	kappa	GO:0003823	0.00038
GO:0006874	kappa	GO:0019724	0.028
GO:0006874	kappa	GO:0004714	-0.0073
GO:0006874	kappa	GO:0050866	0.0026
GO:0006874	kappa	GO:0050867	0.05
GO:0006874	kappa	GO:0070372	0.07
GO:0006874	kappa	GO:0014066	0.044
GO:0006874	kappa	GO:2000145	0.095
GO:0006874	kappa	GO:0043062	0.0031
GO:0006874	kappa	GO:0007631	0.027
GO:0006874	kappa	GO:0050778	0.081
GO:0006874	kappa	GO:0004950	0.12
GO:0006874	kappa	GO:0038023	0.095
GO:0006874	kappa	GO:0050663	0.064
GO:0006874	kappa	GO:0002253	0.079
GO:0006874	kappa	GO:0051270	0.097
GO:0006874	kappa	GO:0007416	0.026
GO:0006874	kappa	GO:0072376	0.021
GO:0006874	kappa	GO:0032101	0.15
GO:0006874	kappa	GO:0030334	0.11
GO:0006874	kappa	GO:1901681	0.021
GO:0006874	kappa	GO:0050808	0.039
GO:0006874	kappa	GO:0045202	0.077
GO:0006874	kappa	GO:0030155	0.098
GO:0006874	kappa	GO:0007186	0.16
GO:0006874	kappa	GO:0005201	-0.0054
GO:0006874	kappa	GO:0061138	0.069
GO:0006874	kappa	GO:0006955	0.06
GO:0006874	kappa	GO:0007528	0.041
GO:0006874	kappa	GO:0002675	0.032
GO:0006874	kappa	GO:0043616	0.014
GO:0006874	kappa	GO:0072503	0.97
GO:0006874	kappa	GO:0051674	0.058
GO:0006874	kappa	GO:0048747	0.043
GO:0006874	kappa	GO:0019838	0.00038
GO:0006874	kappa	GO:0040017	0.14
GO:0006874	kappa	GO:0071346	0.037
GO:0006874	kappa	GO:0045216	0.0048
GO:0006874	kappa	GO:0051046	0.12
GO:0006874	kappa	GO:0005178	0.028
GO:0006874	kappa	GO:0005887	0.076
GO:0006874	kappa	GO:0005913	0.0058
GO:0006874	kappa	GO:0051249	0.027
GO:0006874	kappa	GO:0004871	0.069
GO:0006874	kappa	GO:0060333	0.018
GO:0006874	kappa	GO:0070160	-0.018
GO:0006874	kappa	GO:0016337	0.064
GO:0006874	kappa	GO:0048729	0.023
GO:0006874	kappa	GO:0014068	0.037
GO:0006874	kappa	GO:0002250	0.028
GO:0006874	kappa	GO:0001637	0.12
GO:0006874	kappa	GO:0002768	0.11
GO:0006874	kappa	GO:0030198	0.0031
GO:0006874	kappa	GO:0050851	0.12
GO:0006874	kappa	GO:0031032	0.021
GO:0006874	kappa	GO:0031226	0.073
GO:0006874	kappa	GO:0007600	0.077
GO:0006874	kappa	GO:0055074	0.98
GO:0006874	kappa	GO:0001944	0.058
GO:0006874	kappa	GO:0090257	0.2
GO:0006874	kappa	GO:0002764	0.079
GO:0006874	kappa	GO:0001653	0.14
GO:0006874	kappa	GO:0005576	0.017
GO:0006874	kappa	GO:0002455	0.021
GO:0006874	kappa	GO:0051050	0.17
GO:0006874	kappa	GO:0018108	0.077
GO:0006874	kappa	GO:0001655	0.016
GO:0006874	kappa	GO:0050865	0.032
GO:0006874	kappa	GO:0032940	0.092
GO:0006874	kappa	GO:0060090	-0.015
GO:0006874	kappa	GO:0040011	0.062
GO:0006874	kappa	GO:0072507	0.95
GO:0006874	kappa	GO:0016323	0.0026
GO:0006874	kappa	GO:0005615	0.027
GO:0006874	kappa	GO:0016477	0.068
GO:0006874	kappa	GO:0034329	0.0028
GO:0006874	kappa	GO:0071944	0.019
GO:0006874	kappa	GO:0070371	0.076
GO:0006874	kappa	GO:0051480	0.79
GO:0006874	kappa	GO:0004713	0.018
GO:0006874	kappa	GO:0072001	0.021
GO:0006874	kappa	GO:0006959	0.047
GO:0006874	kappa	GO:0004364	0.029
GO:0006874	kappa	GO:0005912	0.009
GO:0006874	kappa	GO:0008015	0.17
GO:0006874	kappa	GO:0002757	0.074
GO:0006874	kappa	GO:0051146	0.038
GO:0006874	kappa	GO:0035272	0.01
GO:0006874	kappa	GO:0050803	0.026
GO:0006874	kappa	GO:0003008	0.092
GO:0006874	kappa	GO:0030674	-0.014
GO:0006874	kappa	GO:0004930	0.16
GO:0006874	kappa	GO:0006937	0.2
GO:0006874	kappa	GO:0005923	-0.018
GO:0006874	kappa	GO:0043296	-0.02
GO:0006874	kappa	GO:0008528	0.14
GO:0006874	kappa	GO:0019199	-0.0095
GO:0006874	kappa	GO:0060089	0.069
GO:0006874	kappa	GO:0044459	0.065
GO:0006874	kappa	GO:0030595	0.16
GO:0006874	kappa	GO:0034330	-0.00075
GO:0006874	kappa	GO:0031589	0.052
GO:0006874	kappa	GO:0005578	0.0059
GO:0006874	kappa	GO:0002684	0.08
GO:0006874	kappa	GO:0022603	0.048
GO:0006874	kappa	GO:0009986	0.068
GO:0006874	kappa	GO:0042692	0.03
GO:0006874	kappa	GO:0040012	0.09
GO:0006874	kappa	GO:0043410	0.11
GO:0006874	kappa	GO:0070374	0.072
GO:0006874	kappa	GO:0022612	0.053
GO:0005886	kappa	GO:0050776	0.055
GO:0005886	kappa	GO:0031012	-0.0079
GO:0005886	kappa	GO:0019955	0.012
GO:0005886	kappa	GO:0004867	-0.0019
GO:0005886	kappa	GO:0050900	0.053
GO:0005886	kappa	GO:0004872	0.11
GO:0005886	kappa	GO:0055002	-0.013
GO:0005886	kappa	GO:0042330	0.054
GO:0005886	kappa	GO:0002682	0.042
GO:0005886	kappa	GO:0005509	-0.007
GO:0005886	kappa	GO:0003013	0.011
GO:0005886	kappa	GO:0055001	-0.012
GO:0005886	kappa	GO:0002009	-0.0015
GO:0005886	kappa	GO:0016324	0.046
GO:0005886	kappa	GO:0030054	0.055
GO:0005886	kappa	GO:0009581	0.018
GO:0005886	kappa	GO:0002429	0.05
GO:0005886	kappa	GO:0015026	0.0083
GO:0005886	kappa	GO:2000147	0.026
GO:0005886	kappa	GO:0060326	0.018
GO:0005886	kappa	GO:0005911	0.046
GO:0005886	kappa	GO:0044420	-0.003
GO:0005886	kappa	GO:0004888	0.1
GO:0005886	kappa	GO:0003823	0.013
GO:0005886	kappa	GO:0019724	0.0069
GO:0005886	kappa	GO:0004714	0.011
GO:0005886	kappa	GO:0050866	0.012
GO:0005886	kappa	GO:0050867	0.032
GO:0005886	kappa	GO:0070372	0.017
GO:0005886	kappa	GO:0014066	0.011
GO:0005886	kappa	GO:2000145	0.041
GO:0005886	kappa	GO:0043062	0.0027
GO:0005886	kappa	GO:0007631	0.0012
GO:0005886	kappa	GO:0050778	0.047
GO:0005886	kappa	GO:0004950	0.0068
GO:0005886	kappa	GO:0038023	0.091
GO:0005886	kappa	GO:0050663	0.009
GO:0005886	kappa	GO:0002253	0.037
GO:0005886	kappa	GO:0051270	0.046
GO:0005886	kappa	GO:0007416	0.0046
GO:0005886	kappa	GO:0072376	0.0072
GO:0005886	kappa	GO:0032101	0.022
GO:0005886	kappa	GO:0030334	0.041
GO:0005886	kappa	GO:1901681	-0.0074
GO:0005886	kappa	GO:0050808	0.0073
GO:0005886	kappa	GO:0045202	0.02
GO:0005886	kappa	GO:0030155	0.031
GO:0005886	kappa	GO:0007186	0.071
GO:0005886	kappa	GO:0005201	-0.0058
GO:0005886	kappa	GO:0061138	0.0045
GO:0005886	kappa	GO:0006955	0.026
GO:0005886	kappa	GO:0007528	0.0048
GO:0005886	kappa	GO:0002675	0.0039
GO:0005886	kappa	GO:0043616	-8.5e-05
GO:0005886	kappa	GO:0072503	0.023
GO:0005886	kappa	GO:0051674	0.059
GO:0005886	kappa	GO:0048747	-0.0075
GO:0005886	kappa	GO:0019838	0.008
GO:0005886	kappa	GO:0040017	0.028
GO:0005886	kappa	GO:0071346	-0.0013
GO:0005886	kappa	GO:0045216	0.032
GO:0005886	kappa	GO:0051046	0.027
GO:0005886	kappa	GO:0005178	0.019
GO:0005886	kappa	GO:0005887	0.26
GO:0005886	kappa	GO:0005913	0.01
GO:0005886	kappa	GO:0051249	0.026
GO:0005886	kappa	GO:0004871	0.082
GO:0005886	kappa	GO:0060333	0.0011
GO:0005886	kappa	GO:0070160	0.011
GO:0005886	kappa	GO:0016337	0.032
GO:0005886	kappa	GO:0048729	-0.0062
GO:0005886	kappa	GO:0014068	0.0093
GO:0005886	kappa	GO:0002250	0.021
GO:0005886	kappa	GO:0001637	0.0068
GO:0005886	kappa	GO:0002768	0.053
GO:0005886	kappa	GO:0030198	0.0027
GO:0005886	kappa	GO:0050851	0.038
GO:0005886	kappa	GO:0031032	-0.0035
GO:0005886	kappa	GO:0031226	0.26
GO:0005886	kappa	GO:0007600	-0.0086
GO:0005886	kappa	GO:0055074	0.022
GO:0005886	kappa	GO:0001944	-4e-05
GO:0005886	kappa	GO:0090257	0.0092
GO:0005886	kappa	GO:0002764	0.042
GO:0005886	kappa	GO:0001653	0.014
GO:0005886	kappa	GO:0005576	-0.036
GO:0005886	kappa	GO:0002455	0.0093
GO:0005886	kappa	GO:0051050	0.023
GO:0005886	kappa	GO:0018108	0.021
